"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-04-23","2010.311","1217.28","-191","100","1.28882003169929","470","0.100000290219937","5.00000643997918","2011.5998200317","5.83008971598101","1.09197965758026","0.115157457043024","0.141389711985109"
"2003-03-12","2010-04-22","2010.308","1208.67","-192","100","1.29178767714302","471","0.100011746862521","5.00001038540927","2011.59978767714","5.83070227825748","1.09144293098344","0.115159892829863","0.14139562217106"
"2003-03-12","2010-04-21","2010.306","1205.94","-193","100","1.29353458319702","472","0.100003980753385","5.00000556809729","2011.5995345832","5.83102433502238","1.09120116130552","0.115215936398963","0.141372887249726"
"2003-03-12","2010-04-20","2010.303","1207.17","-194","100","1.29646933127128","473","0.100005278028645","5.00000546671378","2011.59946933127","5.83172428589276","1.09061059766873","0.115226563353712","0.141381162394412"
"2003-03-12","2010-04-19","2010.3","1197.52","-195","100","1.29925588228593","474","0.100000304990664","5.00000219414787","2011.59925588229","5.83214476764459","1.09027772173306","0.115272345560007","0.141365223989661"
"2003-03-12","2010-04-16","2010.292","1192.13","-198","100","1.30700553412589","477","0.100003411921385","5.00000226243155","2011.59900553413","5.83282252858917","1.08971506135708","0.115323129777468","0.14134747589274"
"2003-03-12","2010-04-15","2010.289","1211.67","-199","100","1.30971790017929","478","0.100000428021866","5.00000023758589","2011.59871790018","5.83347571174397","1.08918620595754","0.115382150955699","0.141327182688542"
"2003-03-12","2010-04-14","2010.286","1210.65","-200","100","1.31256307534659","479","0.100013800790717","5.00000857627017","2011.59856307535","5.83400503389353","1.08872459019074","0.115409595109278","0.141314889527163"
"2003-03-12","2010-04-13","2010.283","1197.3","-201","100","1.31535768351296","480","0.100000921264398","5.00000083626208","2011.59835768351","5.83419703846376","1.08859821251351","0.115455241943511","0.141297794032289"
"2003-03-12","2010-04-12","2010.281","1196.48","-202","100","1.31706631244015","480","0.100005564653963","5.00000285926864","2011.59806631244","5.83477650215904","1.08811837241579","0.115513353294692","0.141272114093888"
"2003-03-12","2010-04-09","2010.272","1194.37","-205","100","1.32577285486809","483","0.099999993094534","5.00000419623192","2011.59777285487","5.83525091314522","1.08774573461903","0.115573363390998","0.141248564045835"
"2003-03-12","2010-04-08","2010.269","1186.44","-206","100","1.3285812512504","484","0.100012588623809","5.00002939534947","2011.59758125125","5.83602786439438","1.08707818032914","0.115602136142798","0.141241619742195"
"2003-03-12","2010-04-07","2010.267","1182.45","-207","100","1.32999548919292","485","0.100000381976925","5.00000387614698","2011.59699548919","5.83627745326996","1.08692602791106","0.115731567599498","0.141172155986788"
"2003-03-12","2010-04-06","2010.264","1189.44","-208","100","1.33253048882762","486","0.10000036701162","5.00000113673661","2011.59653048883","5.83687919761829","1.08644637378369","0.115826423477512","0.141125792749607"
"2003-03-12","2010-04-05","2010.261","1187.44","-209","100","1.33511064367644","487","0.100012067972159","5.00000783778611","2011.59611064368","5.83747929174006","1.08594471151063","0.115908990281196","0.141080949786052"
"2003-03-12","2010-04-02","2010.25","1169.43","-212","100","1.34569023765857","491","0.100002086735412","5.00000318332867","2011.59569023766","5.83787496960626","1.0856541925539","0.11599643855773","0.141039874546786"
"2003-03-12","2010-04-01","2010.25","1169.43","-213","100","1.34567212856405","491","0.100003737205996","5.00000025706698","2011.59567212856","5.83787508964816","1.08565228860356","0.116000824010445","0.141036082619957"
"2003-03-12","2010-03-31","2010.25","1169.43","-214","100","1.34503895217426","490","0.100027183482627","5.00000022830645","2011.59503895217","5.83854647118901","1.08508285728404","0.116127571063289","0.140957538890053"
"2003-03-12","2010-03-30","2010.247","1173.27","-215","100","1.34748343758565","491","0.100004699563643","5.00000102679324","2011.59448343759","5.8390099494053","1.08476537921548","0.116241103940886","0.140907842628353"
"2003-03-12","2010-03-29","2010.244","1173.22","-216","100","1.34986981662814","492","0.100000582277886","5.00001102371639","2011.59386981663","5.83950003580074","1.08439712021081","0.11636427621671","0.140842976021231"
"2003-03-12","2010-03-26","2010.236","1166.59","-219","100","1.35726887234546","495","0.100000256413022","5.00001387989515","2011.59326887235","5.84004132532305","1.08397758489663","0.116485025660314","0.140777890708102"
"2003-03-12","2010-03-25","2010.233","1165.73","-220","100","1.3595807816755","496","0.100000167071761","5.0000035095465","2011.59258078168","5.84060088913127","1.08354704071193","0.116625385882296","0.140699205655252"
"2003-03-12","2010-03-24","2010.231","1167.72","-221","100","1.3612017801106","496","0.100043139399279","5.00010867188247","2011.59220178011","5.84191769220486","1.08238177014811","0.116667612974322","0.140680418840613"
"2003-03-12","2010-03-23","2010.228","1174.17","-222","100","1.36319023547526","497","0.100006186210923","5.00002410050589","2011.59119023548","5.84170030341565","1.08269389174133","0.116900667559063","0.140542924301177"
"2003-03-12","2010-03-22","2010.225","1165.81","-223","100","1.36560282231335","498","0.100000393027272","5.00000013799216","2011.59060282231","5.84209641905771","1.08240487735924","0.11702364947201","0.140473518821522"
"2003-03-12","2010-03-19","2010.217","1159.9","-226","100","1.37290480430966","501","0.100001238833675","5.00000041046126","2011.58990480431","5.8426163413457","1.08200699005122","0.117163321537444","0.140393245092957"
"2003-03-12","2010-03-18","2010.214","1165.83","-227","100","1.37509257176998","501","0.100000685170247","5.00000340462335","2011.58909257177","5.84307218703526","1.08167312925043","0.117326294461179","0.140296877746047"
"2003-03-12","2010-03-17","2010.211","1166.21","-228","100","1.37738955790792","502","0.100018465460516","5.00001096742684","2011.58838955791","5.84368707585132","1.08116529680429","0.117462959346878","0.140210638961403"
"2003-03-12","2010-03-16","2010.208","1159.46","-229","100","1.37977057010494","503","0.100003251113999","5.00001427918605","2011.58777057011","5.84400189842824","1.08096405134654","0.117586595907375","0.140144045179802"
"2003-03-12","2010-03-15","2010.206","1150.51","-230","100","1.38104318429532","504","0.10000030280415","5.00001378586709","2011.5870431843","5.84449181995684","1.08059947589761","0.117730746796292","0.140060287244027"
"2003-03-12","2010-03-12","2010.197","1149.99","-233","100","1.38907411614218","507","0.100007989918467","5.00000290609919","2011.58607411614","5.84506516760096","1.08016076262609","0.117926043809405","0.139938216864334"
"2003-03-12","2010-03-11","2010.194","1150.24","-234","100","1.3910985972841","507","0.100013391855058","5.00000253072571","2011.58509859728","5.84552808910002","1.07982024091851","0.11812102825807","0.139814967588426"
"2003-03-12","2010-03-10","2010.192","1145.61","-235","100","1.39226663392355","508","0.100005456978248","5.00000426879259","2011.58426663392","5.84597904140157","1.07950367193125","0.118285160812947","0.13971819094561"
"2003-03-12","2010-03-09","2010.189","1140.45","-236","100","1.394283108011","508","0.100002131635325","5.00000007004633","2011.58328310801","5.84643512929731","1.07918425284572","0.118481724311169","0.139596973671808"
"2003-03-12","2010-03-08","2010.186","1138.5","-237","100","1.39622541533572","509","0.100000522453128","5.00000168301545","2011.58222541534","5.84694685432393","1.07881937364719","0.118691231841462","0.13946686699464"
